Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Yahoo
ACH,Aluminum Corporation of China Limited American Depositary Shares,$13.0201,-0.6999,-5.101%,8865476163.00,China,2001,144594,Basic Industries,Aluminum,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ACH"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924784, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 13.045, ""fmt"": ""13.05""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Aluminum Corporation of China L"", ""triggerable"": true, ""longName"": ""Aluminum Corporation of China Limited""}], ""error"": null}}"
ACI,Albertsons Companies Inc. Class A Common Stock,$18.37,0.15,0.823%,8551845949.00,United States,2020,620234,Consumer Services,Food Chains,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924796, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 19.01, ""fmt"": ""19.01""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Albertsons Companies, Inc."", ""triggerable"": true, ""longName"": ""Albertsons Companies, Inc.""}], ""error"": null}}"
ACIC,Atlas Crest Investment Corp. Class A Common Stock,$11.12,-0.09,-0.803%,695000000.00,United States,2020,1758856,Finance,Business Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACIC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924799, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 10.5699, ""fmt"": ""10.57""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Atlas Crest Investment Corp."", ""triggerable"": true, ""longName"": ""Atlas Crest Investment Corp.""}], ""error"": null}}"
ACM,AECOM Common Stock,$62.24,1.43,2.352%,9197485938.00,United States,2007,470886,Consumer Services,Military/Government/Technical,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACM"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 61.35, ""fmt"": ""61.35""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""AECOM"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""AECOM""}], ""error"": null}}"
ACN,Accenture plc Class A Ordinary Shares (Ireland),$264.64,-1.73,-0.649%,174962800803.00,Ireland,2001,1288716,Miscellaneous,Business Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACN"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924803, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 263.36, ""fmt"": ""263.36""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Accenture plc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Accenture plc""}], ""error"": null}}"
ACND,Ascendant Digital Acquisition Corp. Class A Ordinary Shares,$9.92,0.00,0.00%,513360000.00,United States,2020,105615,Finance,Business Services,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ACND"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924793, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 9.95, ""fmt"": ""9.95""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Ascendant Digital Acquisition C"", ""triggerable"": true, ""longName"": ""Ascendant Digital Acquisition Corp.""}], ""error"": null}}"
ACP,Aberdeen Income Credit Strategies Fund Common Shares,$11.48,0.08,0.702%,200120462.00,United States,2011,153408,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACP"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924766, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 11.6075, ""fmt"": ""11.61""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Aberdeen Income Credit Strategi"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Aberdeen Income Credit Strategies Fund""}], ""error"": null}}"
ACR,ACRES Commercial Realty Corp. Common Stock,$15.815,0.185,1.184%,153932503.00,United States,,126000,Consumer Services,Real Estate Investment Trusts,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACR"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 15.58, ""fmt"": ""15.58""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""ACRES Commercial Realty Corp."", ""triggerable"": true, ""longName"": ""ACRES Commercial Realty Corp.""}], ""error"": null}}"
ACRE,Ares Commercial Real Estate Corporation Common Stock,$14.675,0.085,0.583%,491287317.00,United States,2012,210484,Consumer Services,Real Estate Investment Trusts,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACRE"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 14.47, ""fmt"": ""14.47""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""Ares Commercial Real Estate Cor"", ""triggerable"": true, ""longName"": ""Ares Commercial Real Estate Corporation""}], ""error"": null}}"
ACV,Virtus AllianzGI Diversified Income & Convertible Fund Common Shares of Beneficial Interest,$32.36,-0.33,-1.009%,335052851.00,United States,2015,45701,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ACV"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924684, ""fmt"": ""3:58PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 32.5, ""fmt"": ""32.50""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""568516"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""AllianzGI Diversified Income & Convertible Fund""}], ""error"": null}}"
ADC,Agree Realty Corporation Common Stock,$66.67,0.84,1.276%,4231643772.00,United States,,566907,Consumer Services,Real Estate Investment Trusts,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ADC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924797, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 68.91, ""fmt"": ""68.91""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Agree Realty Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Agree Realty Corporation""}], ""error"": null}}"
ADCT,ADC Therapeutics SA Common Shares,$25.245,0.055,0.218%,1936762269.00,,2020,104211,Health Care,Major Pharmaceuticals,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ADCT"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924795, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 29.21, ""fmt"": ""29.21""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""ADC Therapeutics SA"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""ADC Therapeutics SA""}], ""error"": null}}"
ADEX,Adit EdTech Acquisition Corp. Common Stock,$9.74,0.00,0.00%,0.00,,2021,28209,Finance,Business Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ADEX"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615923378, ""fmt"": ""3:36PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 9.7101, ""fmt"": ""9.71""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Adit EdTech Acquisition Corp."", ""triggerable"": true, ""longName"": ""Adit EdTech Acquisition Corp.""}], ""error"": null}}"
ADM,Archer-Daniels-Midland Company Common Stock,$58.30,-0.29,-0.495%,32555540514.00,United States,,1486022,Consumer Non-Durables,Packaged Foods,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ADM"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 57.81, ""fmt"": ""57.81""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Archer-Daniels-Midland Company"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Archer-Daniels-Midland Company""}], ""error"": null}}"
ADNT,Adient plc Ordinary Shares ,$47.60,7.28,18.056%,4482497188.00,,2016,2248080,Capital Goods,Auto Parts:O.E.M.,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ADNT"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 46.075, ""fmt"": ""46.08""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Adient plc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Adient plc""}], ""error"": null}}"
ADS,Alliance Data Systems Corporation Common Stock,$110.635,1.595,1.463%,5498011967.00,United States,2001,581633,Miscellaneous,Business Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""ADS"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 112.69, ""fmt"": ""112.69""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Alliance Data Systems Corporati"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Alliance Data Systems Corporation""}], ""error"": null}}"
ADT,ADT Inc. Common Stock,$8.345,-0.225,-2.625%,6896239838.00,United States,2018,2010686,Consumer Services,Diversified Commercial Services,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ADT"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 8.33, ""fmt"": ""8.33""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""ADT Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""ADT Inc.""}], ""error"": null}}"
ADX,Adams Diversified Equity Fund Inc.,$18.035,-0.005,-0.028%,2001612708.00,United States,,102783,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""ADX"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924786, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 18.14, ""fmt"": ""18.14""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Adams Diversified Equity Fund I"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Adams Diversified Equity Fund, Inc.""}], ""error"": null}}"
AEB,AEGON N.V. Perp. Cap. Secs. Floating Rate (Netherlands),$25.1042,-0.1458,-0.577%,0.00,Netherlands,,11018,Finance,Life Insurance,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AEB"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924383, ""fmt"": ""3:53PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""ETF"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 25.22, ""fmt"": ""25.22""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""AEGON N.V. Perp. Cap. Secs. Flo"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Aegon N.V. PERP CAP FLTG RT""}], ""error"": null}}"
AEE,Ameren Corporation Common Stock,$77.36,1.29,1.696%,19599550923.00,United States,,1125267,Public Utilities,Power Generation,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AEE"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924803, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 78.48, ""fmt"": ""78.48""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Ameren Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Ameren Corporation""}], ""error"": null}}"
AEFC,Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,$25.70,-0.22,-0.849%,0.00,,2019,41570,Finance,Life Insurance,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AEFC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924615, ""fmt"": ""3:56PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 25.91, ""fmt"": ""25.91""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""triggerable"": true}], ""error"": null}}"
AEG,AEGON N.V. Common Stock,$4.985,0.045,0.911%,10112169084.00,Netherlands,,1291369,Finance,Life Insurance,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AEG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 4.86, ""fmt"": ""4.8600""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""AEGON N.V."", ""triggerable"": true, ""longName"": ""Aegon N.V.""}], ""error"": null}}"
AEL,American Equity Investment Life Holding Company Common Stock,$32.43,0.68,2.142%,3094924328.00,United States,2003,366613,Finance,Life Insurance,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""AEL"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924798, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 31.45, ""fmt"": ""31.45""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""American Equity Investment Life"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""American Equity Investment Life Holding Company""}], ""error"": null}}"
AEM,Agnico Eagle Mines Limited Common Stock,$59.08,0.11,0.187%,14374234601.00,Canada,,761532,Basic Industries,Precious Metals,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AEM"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924794, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 59.23, ""fmt"": ""59.23""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Agnico Eagle Mines Limited"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Agnico Eagle Mines Limited""}], ""error"": null}}"
AENZ,Aenza S.A.A. American Depositary Shares,$2.241,0.021,0.946%,390793583.00,,2018,4250,Basic Industries,Military/Government/Technical,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""AENZ"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924406, ""fmt"": ""3:53PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 2.24, ""fmt"": ""2.2400""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Aenza S.A.A."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Aenza S.A.A.""}], ""error"": null}}"
AEO,American Eagle Outfitters Inc. Common Stock,$29.65,0.24,0.816%,4927358802.00,United States,,3001271,Consumer Services,Clothing/Shoe/Accessory Stores,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AEO"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924799, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 30.33, ""fmt"": ""30.33""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""American Eagle Outfitters, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""American Eagle Outfitters, Inc.""}], ""error"": null}}"
AER,AerCap Holdings N.V. Ordinary Shares,$60.93,3.11,5.379%,7945182920.00,Netherlands,2006,3500592,Technology,Diversified Commercial Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AER"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924783, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 59.82, ""fmt"": ""59.82""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""AerCap Holdings N.V."", ""triggerable"": true, ""longName"": ""AerCap Holdings N.V.""}], ""error"": null}}"
AES,The AES Corporation Common Stock,$28.44,0.26,0.923%,19001102095.00,United States,,2371146,Basic Industries,Electric Utilities: Central,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""AES"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 27.88, ""fmt"": ""27.88""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""The AES Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""The AES Corporation""}], ""error"": null}}"
